EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1547004;1;01/05/2023;1;"31,0";"32,1";1;2;1;1;1;;0;"31,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/04/2023;1;"72,0";"179,4";11;15;1;1;1;;0;"0,0";"0,2";"1,3";"0,6";"0,0";"6,7";"0,2";"4,9";"2,1";"0,0";"72,0";"0,0";"0,0";"13,8";"9,8";"0,0";"14,8";"1,2";"0,0";"0,0";"18,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,6";"0,0";"4,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/03/2023;1;"28,7";"145,8";17;17;1;1;1;;0;"0,0";"12,3";"6,7";"1,0";"0,0";"0,0";"27,6";"4,4";"13,3";"2,0";"0,4";"0,1";"1,6";"0,0";"0,0";"17,8";"28,7";"1,0";"0,0";"0,0";"20,4";"5,2";"1,0";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/02/2023;1;"20,4";"54,1";22;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,3";"0,1";"10,0";"9,4";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,5";"6,6";"3,7";"0,0";"20,4";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547004;1;01/01/2023;1;"29,7";"164,3";12;24;1;1;1;;0;"0,3";"0,0";"13,4";"0,4";"0,2";"3,4";"3,1";"7,1";"0,5";"2,4";"0,0";"29,7";"5,7";"14,1";"24,4";"0,0";"0,0";"0,0";"4,2";"1,2";"0,4";"0,0";"0,0";"0,2";"6,5";"15,7";"5,1";"8,8";"15,6";"1,3";"0,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/12/2022;1;"41,3";"263,0";26;23;1;1;1;;0;"0,0";"1,2";"1,8";"19,5";"2,8";"33,7";"0,0";"1,0";"19,6";"19,6";"0,0";"0,0";"0,0";"0,1";"11,7";"6,7";"22,6";"1,3";"13,8";"0,0";"2,5";"5,6";"3,2";"19,4";"4,6";"41,3";"21,6";"0,0";"0,0";"0,2";"9,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/11/2022;1;"89,2";"380,7";16;21;1;1;1;;0;"15,2";"33,9";"11,0";"1,8";"0,0";"0,0";"0,0";"3,6";"26,5";"0,0";"49,6";"6,4";"0,7";"0,0";"22,8";"89,2";"11,0";"0,0";"20,0";"2,6";"4,4";"6,0";"0,0";"17,4";"2,4";"40,4";"0,0";"0,0";"14,5";"1,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/10/2022;1;"14,3";"27,7";28;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"9,0";"1,0";"0,0";"0,0";"1,4";"14,3";"0,7";"0,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/09/2022;1;"12,5";"34,5";23;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"5,7";"9,2";"0,0";"0,0";"7,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/08/2022;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/07/2022;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/06/2022;1;"0,2";"0,2";14;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/05/2022;1;"13,3";"13,3";7;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/04/2022;1;"18,1";"20,9";14;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,1";"0,0";"0,0";"18,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/03/2022;1;"43,0";"101,7";3;12;1;1;1;;0;"0,0";"0,1";"43,0";"0,1";"1,5";"0,0";"0,8";"2,0";"0,0";"0,0";"0,0";"8,2";"12,6";"0,3";"2,3";"23,9";"0,0";"0,0";"6,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/02/2022;1;"52,8";"204,8";18;21;1;1;1;;0;"0,8";"0,8";"35,2";"7,6";"11,3";"11,4";"0,0";"1,6";"11,3";"0,5";"0,0";"5,4";"4,4";"5,8";"8,0";"0,2";"10,4";"52,8";"1,6";"12,6";"1,0";"21,3";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547004;1;01/01/2022;1;"23,0";"118,9";2;16;1;1;1;;0;"6,4";"23,0";"1,8";"12,3";"0,0";"0,0";"3,7";"14,7";"17,0";"6,8";"3,9";"19,0";"1,1";"0,1";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"1,8";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/12/2021;1;"62,9";"340,1";4;25;1;1;1;;0;"2,7";"34,3";"0,0";"62,9";"0,0";"0,0";"19,5";"8,0";"7,8";"0,2";"0,0";"10,8";"7,7";"33,4";"0,8";"1,4";"1,9";"10,7";"1,7";"58,7";"7,1";"15,4";"6,5";"13,1";"6,7";"0,0";"0,0";"0,9";"0,3";"5,8";"21,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/11/2021;1;"38,8";"320,6";9;23;1;1;1;;0;"8,0";"0,0";"0,0";"0,0";"3,6";"32,4";"0,0";"0,2";"38,8";"0,3";"23,9";"10,2";"15,8";"8,4";"24,0";"8,0";"1,0";"1,0";"25,8";"27,2";"0,9";"18,0";"24,4";"1,6";"0,0";"0,0";"0,0";"2,5";"31,2";"13,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/10/2021;1;"57,2";"130,0";11;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"57,2";"0,0";"16,4";"0,0";"25,4";"0,0";"0,0";"0,0";"1,0";"1,3";"10,0";"0,6";"3,6";"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";"9,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/09/2021;1;"6,1";"11,8";30;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"3,7";"0,0";"0,0";"0,0";"6,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/08/2021;1;"2,8";"2,8";31;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/07/2021;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/06/2021;1;"27,4";"27,7";15;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"27,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/05/2021;1;"3,7";"3,7";9;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/04/2021;1;"29,9";"107,4";4;12;1;1;1;;0;"7,5";"0,0";"0,0";"29,9";"2,5";"12,7";"0,7";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"13,6";"10,2";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"4,6";"0,0";"15,4";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/03/2021;1;"49,4";"150,0";9;10;1;1;1;;0;"3,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,1";"3,8";"49,4";"0,0";"0,0";"0,0";"44,2";"1,4";"28,0";"14,4";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/02/2021;1;"70,2";"483,9";5;24;1;1;1;;0;"14,2";"10,2";"0,0";"15,7";"70,2";"1,4";"28,1";"20,6";"29,0";"0,0";"0,2";"14,0";"24,1";"23,2";"26,3";"0,0";"70,2";"13,7";"1,2";"1,8";"21,0";"44,4";"0,0";"6,2";"2,4";"16,4";"2,0";"27,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547004;1;01/01/2021;1;"72,4";"216,5";26;13;1;1;1;;0;"0,0";"1,4";"5,8";"31,0";"9,8";"0,0";"0,0";"8,0";"0,0";"32,2";"3,8";"0,0";"11,4";"6,2";"0,0";"0,2";"10,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"72,4";"23,6";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/12/2020;1;"24,4";"133,9";23;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"7,2";"1,1";"3,2";"6,4";"8,4";"8,4";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"0,9";"12,0";"24,4";"21,7";"9,0";"16,1";"5,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/11/2020;1;"36,4";"196,8";4;20;1;1;1;;0;"9,3";"0,2";"34,1";"36,4";"4,5";"0,0";"4,5";"0,0";"0,9";"0,0";"0,0";"23,2";"6,3";"1,3";"11,8";"13,8";"13,2";"1,5";"31,5";"0,0";"2,8";"0,1";"0,0";"0,7";"0,1";"0,6";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/10/2020;1;"65,2";"147,2";19;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"0,0";"65,2";"1,5";"2,7";"2,9";"6,4";"18,4";"0,8";"0,0";"11,4";"5,4";"0,2";"0,0";"27,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/09/2020;1;"25,4";"29,8";22;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,4";"4,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/08/2020;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/07/2020;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/06/2020;1;"0,3";"0,3";18;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/05/2020;1;"18,8";"26,7";17;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,9";"1,5";"18,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547004;1;01/04/2020;1;"31,0";"156,4";16;14;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"0,0";"1,5";"15,0";"21,6";"1,1";"0,0";"4,6";"0,0";"0,1";"31,0";"4,7";"7,5";"0,0";"0,0";"2,1";"8,0";"22,7";"30,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547004;1;01/03/2020;1;"37,9";"263,5";6;18;1;1;1;;0;"4,3";"2,8";"32,0";"0,0";"0,0";"37,9";"10,9";"6,2";"19,3";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"37,4";"0,5";"12,2";"8,6";"11,1";"12,5";"34,1";"17,8";"5,4";"10,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
