EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1547008;1;01/04/2023;1;"11,9";"79,0";8;;1;1;0;;0;"0,0";"0,0";"0,0";"11,5";"0,0";"4,0";"0,8";"11,9";"0,0";"0,0";"9,4";"9,0";"10,0";"6,2";"0,8";"0,0";"4,1";"0,1";"0,0";"0,0";"2,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;"8,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;0
1547008;1;01/03/2023;1;"37,3";"131,6";16;13;1;1;1;;0;"0,0";"5,1";"4,0";"0,0";"0,0";"0,0";"24,5";"6,7";"5,6";"1,9";"0,4";"0,0";"7,0";"0,0";"0,0";"37,3";"21,0";"2,5";"0,0";"0,0";"6,8";"8,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/02/2023;1;"37,5";"77,5";6;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"4,4";"37,5";"4,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"3,4";"0,0";"1,7";"13,5";"0,0";"0,0";"5,6";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547008;1;01/01/2023;1;;;;;0;0;0;;0;"0,2";"0,0";"11,5";"0,0";"0,2";"1,1";"0,0";"1,5";"0,2";"0,0";"0,0";"2,0";"11,0";"8,3";"37,3";"0,0";"0,0";"0,0";;"0,0";"17,3";"0,0";"0,0";"8,4";"2,0";"54,5";;"11,5";"0,03";"4,5";"2,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1
1547008;1;01/12/2022;1;"48,5";"277,1";6;;1;1;0;;0;"0,0";"1,3";"0,3";"9,1";"1,3";"48,5";"0,0";"19,0";"28,1";"31,2";"0,1";"11,4";"0,0";"4,9";;"8,9";"40,0";"0,9";"10,9";"0,0";"5,3";"5,2";"1,0";"3,4";"0,8";"22,3";"15,9";"0,0";"0,0";"0,0";"7,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/11/2022;1;"40,7";"326,8";19;22;1;1;1;;0;"14,1";"2,7";"14,4";"0,0";"0,0";"0,0";"0,0";"14,0";"35,0";"0,0";"12,3";"2,5";"2,0";"0,0";"35,0";"36,3";"33,2";"0,0";"40,7";"0,5";"0,0";"1,0";"17,0";"28,5";"8,0";"22,0";"0,7";"1,5";"2,0";"3,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/10/2022;1;"14,4";"16,0";27;5;2;2;2;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,9";"0,0";"0,0";"0,0";"14,4";"0,3";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
1547008;1;01/09/2022;1;"32,0";"46,5";23;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"5,0";"0,5";"0,0";"6,3";"0,0";"32,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/08/2022;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/07/2022;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/06/2022;1;"0,0";"0,0";1;0;2;2;2;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1547008;1;01/05/2022;1;"4,3";"4,3";6;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/04/2022;1;"3,1";"8,3";13;;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";"3,1";"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";;"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;0
1547008;1;01/03/2022;1;"9,1";"21,2";3;7;1;1;1;;0;"0,0";"0,0";"9,1";"1,2";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"5,7";"2,1";"0,0";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/02/2022;1;"49,5";"154,6";18;17;1;1;1;;0;"0,0";"0,0";"11,3";"19,0";"1,5";"5,0";"0,5";"2,2";"4,0";"0,0";"0,0";"12,7";"1,8";"4,0";"6,5";"0,3";"23,3";"49,5";"2,7";"10,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547008;1;01/01/2022;1;"20,0";"107,7";12;17;1;1;1;;0;"4,0";"15,0";"0,4";"6,5";"0,4";"0,0";"2,0";"16,0";"14,0";"3,9";"3,2";"20,0";"1,8";"2,7";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"7,5";"4,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/12/2021;1;"64,5";"285,4";20;;1;1;0;;0;"8,0";"6,7";"0,0";"4,6";"4,7";"0,0";"10,5";"0,0";"9,2";"0,1";"1,6";"2,7";"4,0";"39,0";"0,8";"0,6";;"12,1";"4,3";"64,5";"19,4";"0,0";"0,0";"37,0";"8,0";"0,0";"0,0";"13,1";"3,4";"3,6";"27,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/11/2021;1;"40,8";"245,1";23;21;1;1;1;;0;"4,8";"0,0";"0,0";"0,0";"4,0";"16,0";"0,0";"18,0";"4,1";"0,0";"15,5";"10,0";"9,0";"2,8";"0,6";"4,3";"0,3";"1,5";"18,5";"17,7";"7,5";"12,5";"40,8";"0,0";"0,0";"0,0";"0,0";"5,2";"28,0";"24,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/10/2021;1;"38,8";"97,9";11;13;1;1;1;;0;"0,5";"5,1";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,8";"0,0";"12,2";"0,0";"19,9";"0,0";"0,0";"0,0";"1,7";"1,7";"6,3";"0,2";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"0,0";"6,5";"3,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/09/2021;1;"6,5";"16,0";30;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"4,5";"0,0";"0,0";"0,0";"6,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/08/2021;1;"2,5";"2,5";31;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/07/2021;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/06/2021;1;"8,7";"10,7";15;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"8,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/05/2021;1;"1,5";"1,5";9;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/04/2021;1;"23,4";"109,9";4;9;1;1;1;;0;"2,7";"0,0";"0,0";"23,4";"0,0";"0,0";"6,0";"4,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,5";"17,5";"0,0";"0,0";"0,0";"0,0";"0,0";"17,2";"0,0";"0,5";"21,7";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/03/2021;1;"79,9";"155,8";15;6;1;1;1;;0;"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"45,0";"0,0";"0,0";"0,0";"21,0";"0,0";"79,9";"4,8";"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/02/2021;1;"73,0";"401,7";17;25;1;1;1;;0;"2,2";"2,4";"0,2";"16,4";"58,0";"15,0";"25,0";"15,9";"6,9";"0,0";"1,3";"1,6";"25,2";"9,8";"30,5";"0,0";"73,0";"9,3";"8,7";"0,6";"2,5";"33,0";"4,9";"8,3";"0,0";"15,0";"7,0";"29,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1547008;1;01/01/2021;1;"46,8";"148,3";10;13;1;1;1;;0;"0,0";"0,2";"37,8";"11,5";"1,6";"0,0";"0,0";"0,0";"2,6";"46,8";"0,0";"5,4";"16,0";"2,2";"0,0";"2,5";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"13,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/12/2020;1;"29,2";"132,0";24;14;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"12,7";"0,0";"0,0";"0,0";"4,7";"8,3";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"2,4";"7,9";"9,9";"29,2";"24,3";"24,1";"1,0";"0,8";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/11/2020;1;"53,0";"242,2";12;;1;1;0;;0;"27,5";"27,5";"31,4";"17,4";"6,7";"0,0";"2,7";"0,0";"0,0";"0,0";"0,0";"53,0";"0,7";"1,3";;"2,6";"35,2";"0,0";"23,0";"10,0";"0,0";"1,5";"0,0";"1,1";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/10/2020;1;"33,5";"114,1";19;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,7";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"0,0";"33,5";"1,4";"3,7";"14,4";"18,0";"16,3";"0,0";"0,0";"0,0";"2,8";"0,0";"10,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/09/2020;1;"18,1";"20,1";22;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,1";"1,8";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/08/2020;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/07/2020;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/06/2020;1;"0,1";"0,1";19;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/05/2020;1;"27,0";"61,9";27;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"14,0";"11,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,0";"2,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/04/2020;1;"34,0";"143,4";16;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"2,1";"3,7";"0,0";"3,2";"13,5";"3,7";"1,9";"0,0";"22,0";"0,0";"1,1";"34,0";"4,3";"6,2";"10,5";"0,0";"3,1";"0,0";"17,1";"12,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1547008;1;01/03/2020;1;"48,0";"248,1";20;17;1;1;1;;0;"2,8";"2,1";"33,3";"0,0";"0,0";"32,1";"12,8";"6,0";"17,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"48,0";"0,2";"3,2";"22,0";"1,2";"3,7";"24,7";"2,9";"3,7";"31,7";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1547008;1;01/02/2020;1;"56,0";"259,0";13;20;1;1;1;;0;"0,0";"0,0";"0,0";"11,8";"0,0";"42,6";"25,1";"19,7";"5,5";"1,9";"0,8";"0,7";"56,0";"17,0";"4,9";"2,0";"8,0";"2,0";"0,0";"4,9";"5,7";"0,0";"6,0";"2,1";"19,4";"0,0";"0,0";"0,0";"22,9";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1547008;1;01/01/2020;1;"64,0";"299,3";3;;2;2;2;;0;"18,2";"2,5";"64,0";"5,7";"51,0";"7,4";"0,0";"2,7";"0,0";"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"5,9";"6,3";"0,0";"7,8";"9,9";"16,7";"40,9";"48,0";"7,0";"3,2";"0,0";"0,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;1;1;1;1;1;1;1;1
